STATEFP,COUNTYFP,YEAR,INDICATOR,VALUE,STATE,STATEABBREVIATION,COUNTY
21,199,2015,pctunins,11.8,Kentucky,KY,Pulaski County
21,199,2016,pctunins,9.2,Kentucky,KY,Pulaski County
21,201,2015,pctunins,9.2,Kentucky,KY,Robertson County
21,201,2016,pctunins,6.1,Kentucky,KY,Robertson County
21,203,2015,pctunins,10.6,Kentucky,KY,Rockcastle County
21,203,2016,pctunins,8.6,Kentucky,KY,Rockcastle County
21,205,2015,pctunins,14,Kentucky,KY,Rowan County
21,205,2016,pctunins,11.8,Kentucky,KY,Rowan County
21,207,2015,pctunins,14.6,Kentucky,KY,Russell County
21,207,2016,pctunins,14.1,Kentucky,KY,Russell County
21,209,2015,pctunins,9.3,Kentucky,KY,Scott County
21,209,2016,pctunins,8.3,Kentucky,KY,Scott County
21,211,2015,pctunins,12.4,Kentucky,KY,Shelby County
21,211,2016,pctunins,11,Kentucky,KY,Shelby County
21,213,2015,pctunins,12.8,Kentucky,KY,Simpson County
21,213,2016,pctunins,11.5,Kentucky,KY,Simpson County
21,215,2015,pctunins,7.3,Kentucky,KY,Spencer County
21,215,2016,pctunins,6.4,Kentucky,KY,Spencer County
21,217,2015,pctunins,14.4,Kentucky,KY,Taylor County
21,217,2016,pctunins,12.4,Kentucky,KY,Taylor County
21,219,2015,pctunins,19.8,Kentucky,KY,Todd County
21,219,2016,pctunins,19.1,Kentucky,KY,Todd County
21,221,2015,pctunins,16.1,Kentucky,KY,Trigg County
21,221,2016,pctunins,13.2,Kentucky,KY,Trigg County
21,223,2015,pctunins,12.8,Kentucky,KY,Trimble County
21,223,2016,pctunins,13.2,Kentucky,KY,Trimble County
21,225,2015,pctunins,14,Kentucky,KY,Union County
21,225,2016,pctunins,10.1,Kentucky,KY,Union County
21,227,2015,pctunins,11.7,Kentucky,KY,Warren County
21,227,2016,pctunins,9.6,Kentucky,KY,Warren County
21,229,2015,pctunins,10.6,Kentucky,KY,Washington County
21,229,2016,pctunins,10.4,Kentucky,KY,Washington County
21,231,2015,pctunins,12.5,Kentucky,KY,Wayne County
21,231,2016,pctunins,11.5,Kentucky,KY,Wayne County
21,233,2015,pctunins,11.9,Kentucky,KY,Webster County
21,233,2016,pctunins,9.8,Kentucky,KY,Webster County
21,235,2015,pctunins,13,Kentucky,KY,Whitley County
21,235,2016,pctunins,10.7,Kentucky,KY,Whitley County
21,237,2015,pctunins,12,Kentucky,KY,Wolfe County
21,237,2016,pctunins,11,Kentucky,KY,Wolfe County
21,239,2015,pctunins,9.2,Kentucky,KY,Woodford County
21,239,2016,pctunins,8,Kentucky,KY,Woodford County
22,1,2015,pctunins,16.1,Louisiana,LA,Acadia Parish
22,1,2016,pctunins,15.6,Louisiana,LA,Acadia Parish
22,3,2015,pctunins,13.9,Louisiana,LA,Allen Parish
22,3,2016,pctunins,13,Louisiana,LA,Allen Parish
22,5,2015,pctunins,11.3,Louisiana,LA,Ascension Parish
22,5,2016,pctunins,10.3,Louisiana,LA,Ascension Parish
22,7,2015,pctunins,15.1,Louisiana,LA,Assumption Parish
22,7,2016,pctunins,13.8,Louisiana,LA,Assumption Parish
22,9,2015,pctunins,19,Louisiana,LA,Avoyelles Parish
22,9,2016,pctunins,16.5,Louisiana,LA,Avoyelles Parish
22,11,2015,pctunins,17,Louisiana,LA,Beauregard Parish
22,11,2016,pctunins,16.6,Louisiana,LA,Beauregard Parish
22,13,2015,pctunins,16.6,Louisiana,LA,Bienville Parish
22,13,2016,pctunins,15.4,Louisiana,LA,Bienville Parish
22,15,2015,pctunins,13.1,Louisiana,LA,Bossier Parish
22,15,2016,pctunins,11.6,Louisiana,LA,Bossier Parish
22,17,2015,pctunins,16,Louisiana,LA,Caddo Parish
22,17,2016,pctunins,14.5,Louisiana,LA,Caddo Parish
22,19,2015,pctunins,15.6,Louisiana,LA,Calcasieu Parish
22,19,2016,pctunins,14.5,Louisiana,LA,Calcasieu Parish
22,21,2015,pctunins,22.9,Louisiana,LA,Caldwell Parish
22,21,2016,pctunins,21.2,Louisiana,LA,Caldwell Parish
22,23,2015,pctunins,10.6,Louisiana,LA,Cameron Parish
22,23,2016,pctunins,9.7,Louisiana,LA,Cameron Parish
22,25,2015,pctunins,24.6,Louisiana,LA,Catahoula Parish
22,25,2016,pctunins,24.2,Louisiana,LA,Catahoula Parish
22,27,2015,pctunins,17.1,Louisiana,LA,Claiborne Parish
22,27,2016,pctunins,15.6,Louisiana,LA,Claiborne Parish
22,29,2015,pctunins,27.5,Louisiana,LA,Concordia Parish
22,29,2016,pctunins,26.4,Louisiana,LA,Concordia Parish
22,31,2015,pctunins,15,Louisiana,LA,De Soto Parish
22,31,2016,pctunins,13.2,Louisiana,LA,De Soto Parish
22,33,2015,pctunins,12.8,Louisiana,LA,East Baton Rouge Parish
22,33,2016,pctunins,11.8,Louisiana,LA,East Baton Rouge Parish
22,35,2015,pctunins,21.9,Louisiana,LA,East Carroll Parish
22,35,2016,pctunins,19.8,Louisiana,LA,East Carroll Parish
22,37,2015,pctunins,13.4,Louisiana,LA,East Feliciana Parish
22,37,2016,pctunins,11.2,Louisiana,LA,East Feliciana Parish
22,39,2015,pctunins,14.8,Louisiana,LA,Evangeline Parish
22,39,2016,pctunins,14.3,Louisiana,LA,Evangeline Parish
22,41,2015,pctunins,22.3,Louisiana,LA,Franklin Parish
22,41,2016,pctunins,19.7,Louisiana,LA,Franklin Parish
22,43,2015,pctunins,14.7,Louisiana,LA,Grant Parish
22,43,2016,pctunins,12.2,Louisiana,LA,Grant Parish
22,45,2015,pctunins,16.4,Louisiana,LA,Iberia Parish
22,45,2016,pctunins,15.3,Louisiana,LA,Iberia Parish
22,47,2015,pctunins,12.9,Louisiana,LA,Iberville Parish
22,47,2016,pctunins,12.2,Louisiana,LA,Iberville Parish
22,49,2015,pctunins,14.4,Louisiana,LA,Jackson Parish
22,49,2016,pctunins,13.3,Louisiana,LA,Jackson Parish
22,51,2015,pctunins,16.4,Louisiana,LA,Jefferson Parish
22,51,2016,pctunins,15,Louisiana,LA,Jefferson Parish
22,53,2015,pctunins,13.8,Louisiana,LA,Jefferson Davis Parish
22,53,2016,pctunins,11.9,Louisiana,LA,Jefferson Davis Parish
22,55,2015,pctunins,14.6,Louisiana,LA,Lafayette Parish
22,55,2016,pctunins,13.4,Louisiana,LA,Lafayette Parish
22,57,2015,pctunins,14.5,Louisiana,LA,Lafourche Parish
22,57,2016,pctunins,14,Louisiana,LA,Lafourche Parish
22,59,2015,pctunins,16.1,Louisiana,LA,LaSalle Parish
22,59,2016,pctunins,14.3,Louisiana,LA,LaSalle Parish
22,61,2015,pctunins,16.5,Louisiana,LA,Lincoln Parish
22,61,2016,pctunins,15.2,Louisiana,LA,Lincoln Parish
22,63,2015,pctunins,14.9,Louisiana,LA,Livingston Parish
22,63,2016,pctunins,13.5,Louisiana,LA,Livingston Parish
22,65,2015,pctunins,33.5,Louisiana,LA,Madison Parish
22,65,2016,pctunins,29.1,Louisiana,LA,Madison Parish
22,67,2015,pctunins,18.7,Louisiana,LA,Morehouse Parish
22,67,2016,pctunins,15.9,Louisiana,LA,Morehouse Parish
22,69,2015,pctunins,17.1,Louisiana,LA,Natchitoches Parish
22,69,2016,pctunins,16,Louisiana,LA,Natchitoches Parish
22,71,2015,pctunins,16.2,Louisiana,LA,Orleans Parish
22,71,2016,pctunins,14.2,Louisiana,LA,Orleans Parish
22,73,2015,pctunins,19.3,Louisiana,LA,Ouachita Parish
22,73,2016,pctunins,16.6,Louisiana,LA,Ouachita Parish
22,75,2015,pctunins,12,Louisiana,LA,Plaquemines Parish
22,75,2016,pctunins,12.3,Louisiana,LA,Plaquemines Parish
22,77,2015,pctunins,15.8,Louisiana,LA,Pointe Coupee Parish
22,77,2016,pctunins,15.5,Louisiana,LA,Pointe Coupee Parish
22,79,2015,pctunins,15.4,Louisiana,LA,Rapides Parish
22,79,2016,pctunins,13.6,Louisiana,LA,Rapides Parish
22,81,2015,pctunins,17.3,Louisiana,LA,Red River Parish
22,81,2016,pctunins,16,Louisiana,LA,Red River Parish
22,83,2015,pctunins,30,Louisiana,LA,Richland Parish
22,83,2016,pctunins,24.8,Louisiana,LA,Richland Parish
22,85,2015,pctunins,17.8,Louisiana,LA,Sabine Parish
22,85,2016,pctunins,16,Louisiana,LA,Sabine Parish
22,87,2015,pctunins,13.5,Louisiana,LA,St. Bernard Parish
22,87,2016,pctunins,12.6,Louisiana,LA,St. Bernard Parish
22,89,2015,pctunins,13.5,Louisiana,LA,St. Charles Parish
22,89,2016,pctunins,12.8,Louisiana,LA,St. Charles Parish
22,91,2015,pctunins,20.5,Louisiana,LA,St. Helena Parish
22,91,2016,pctunins,20.6,Louisiana,LA,St. Helena Parish
22,93,2015,pctunins,13.6,Louisiana,LA,St. James Parish
22,93,2016,pctunins,13,Louisiana,LA,St. James Parish
22,95,2015,pctunins,14.2,Louisiana,LA,St. John the Baptist Parish
22,95,2016,pctunins,13.1,Louisiana,LA,St. John the Baptist Parish
22,97,2015,pctunins,15.4,Louisiana,LA,St. Landry Parish
22,97,2016,pctunins,14.1,Louisiana,LA,St. Landry Parish
22,99,2015,pctunins,14.4,Louisiana,LA,St. Martin Parish
22,99,2016,pctunins,13.6,Louisiana,LA,St. Martin Parish
22,101,2015,pctunins,18.9,Louisiana,LA,St. Mary Parish
22,101,2016,pctunins,16.4,Louisiana,LA,St. Mary Parish
22,103,2015,pctunins,12.3,Louisiana,LA,St. Tammany Parish
22,103,2016,pctunins,11.6,Louisiana,LA,St. Tammany Parish
22,105,2015,pctunins,16.9,Louisiana,LA,Tangipahoa Parish
22,105,2016,pctunins,15.3,Louisiana,LA,Tangipahoa Parish
22,107,2015,pctunins,32.1,Louisiana,LA,Tensas Parish
22,107,2016,pctunins,28.1,Louisiana,LA,Tensas Parish
22,109,2015,pctunins,17.3,Louisiana,LA,Terrebonne Parish
22,109,2016,pctunins,16.6,Louisiana,LA,Terrebonne Parish
22,111,2015,pctunins,15.9,Louisiana,LA,Union Parish
22,111,2016,pctunins,14,Louisiana,LA,Union Parish
22,113,2015,pctunins,14.5,Louisiana,LA,Vermilion Parish
22,113,2016,pctunins,13.2,Louisiana,LA,Vermilion Parish
22,115,2015,pctunins,12.3,Louisiana,LA,Vernon Parish
22,115,2016,pctunins,11.6,Louisiana,LA,Vernon Parish
22,117,2015,pctunins,17.3,Louisiana,LA,Washington Parish
22,117,2016,pctunins,16.1,Louisiana,LA,Washington Parish
22,119,2015,pctunins,18.3,Louisiana,LA,Webster Parish
22,119,2016,pctunins,16.7,Louisiana,LA,Webster Parish
22,121,2015,pctunins,11.8,Louisiana,LA,West Baton Rouge Parish
22,121,2016,pctunins,10.6,Louisiana,LA,West Baton Rouge Parish
22,123,2015,pctunins,33.7,Louisiana,LA,West Carroll Parish
22,123,2016,pctunins,29.2,Louisiana,LA,West Carroll Parish
22,125,2015,pctunins,11.5,Louisiana,LA,West Feliciana Parish
22,125,2016,pctunins,11.3,Louisiana,LA,West Feliciana Parish
22,127,2015,pctunins,17.7,Louisiana,LA,Winn Parish
22,127,2016,pctunins,17.2,Louisiana,LA,Winn Parish
23,1,2015,pctunins,9,Maine,ME,Androscoggin County
23,1,2016,pctunins,8.6,Maine,ME,Androscoggin County
23,3,2015,pctunins,10.7,Maine,ME,Aroostook County
23,3,2016,pctunins,9.5,Maine,ME,Aroostook County
23,5,2015,pctunins,8.3,Maine,ME,Cumberland County
23,5,2016,pctunins,7.5,Maine,ME,Cumberland County
23,7,2015,pctunins,11.1,Maine,ME,Franklin County
23,7,2016,pctunins,10.9,Maine,ME,Franklin County
23,9,2015,pctunins,14.2,Maine,ME,Hancock County
23,9,2016,pctunins,12.9,Maine,ME,Hancock County
23,11,2015,pctunins,8.8,Maine,ME,Kennebec County
23,11,2016,pctunins,8.5,Maine,ME,Kennebec County
23,13,2015,pctunins,12.9,Maine,ME,Knox County
23,13,2016,pctunins,12.4,Maine,ME,Knox County
23,15,2015,pctunins,11.9,Maine,ME,Lincoln County
23,15,2016,pctunins,11.4,Maine,ME,Lincoln County
23,17,2015,pctunins,11.4,Maine,ME,Oxford County
23,17,2016,pctunins,11,Maine,ME,Oxford County
23,19,2015,pctunins,11.2,Maine,ME,Penobscot County
23,19,2016,pctunins,10.5,Maine,ME,Penobscot County
23,21,2015,pctunins,13.1,Maine,ME,Piscataquis County
23,21,2016,pctunins,12.8,Maine,ME,Piscataquis County
23,23,2015,pctunins,8.3,Maine,ME,Sagadahoc County
23,23,2016,pctunins,7.8,Maine,ME,Sagadahoc County
23,25,2015,pctunins,11.8,Maine,ME,Somerset County
23,25,2016,pctunins,11.3,Maine,ME,Somerset County
23,27,2015,pctunins,11.7,Maine,ME,Waldo County
23,27,2016,pctunins,11.9,Maine,ME,Waldo County
23,29,2015,pctunins,13.1,Maine,ME,Washington County
23,29,2016,pctunins,12.7,Maine,ME,Washington County
23,31,2015,pctunins,9,Maine,ME,York County
23,31,2016,pctunins,8.7,Maine,ME,York County
24,1,2015,pctunins,7.3,Maryland,MD,Allegany County
24,1,2016,pctunins,6.8,Maryland,MD,Allegany County
24,3,2015,pctunins,6.4,Maryland,MD,Anne Arundel County
24,3,2016,pctunins,6,Maryland,MD,Anne Arundel County
24,5,2015,pctunins,8.1,Maryland,MD,Baltimore County
24,5,2016,pctunins,7.4,Maryland,MD,Baltimore County
24,9,2015,pctunins,6.1,Maryland,MD,Calvert County
24,9,2016,pctunins,6,Maryland,MD,Calvert County
24,11,2015,pctunins,11.3,Maryland,MD,Caroline County
24,11,2016,pctunins,10.1,Maryland,MD,Caroline County
24,13,2015,pctunins,4.7,Maryland,MD,Carroll County
24,13,2016,pctunins,4.4,Maryland,MD,Carroll County
24,15,2015,pctunins,7.9,Maryland,MD,Cecil County
24,15,2016,pctunins,7,Maryland,MD,Cecil County
24,17,2015,pctunins,5.3,Maryland,MD,Charles County
24,17,2016,pctunins,4.4,Maryland,MD,Charles County
24,19,2015,pctunins,8.5,Maryland,MD,Dorchester County
24,19,2016,pctunins,6.5,Maryland,MD,Dorchester County
24,21,2015,pctunins,6.8,Maryland,MD,Frederick County
24,21,2016,pctunins,6.1,Maryland,MD,Frederick County
24,23,2015,pctunins,10.7,Maryland,MD,Garrett County
24,23,2016,pctunins,8.9,Maryland,MD,Garrett County
24,25,2015,pctunins,5,Maryland,MD,Harford County
24,25,2016,pctunins,4.6,Maryland,MD,Harford County
24,27,2015,pctunins,6,Maryland,MD,Howard County
24,27,2016,pctunins,5.1,Maryland,MD,Howard County
24,29,2015,pctunins,7.9,Maryland,MD,Kent County
24,29,2016,pctunins,6.6,Maryland,MD,Kent County
24,31,2015,pctunins,10.3,Maryland,MD,Montgomery County
24,31,2016,pctunins,9.3,Maryland,MD,Montgomery County
24,33,2015,pctunins,13.8,Maryland,MD,Prince George's County
24,33,2016,pctunins,12.9,Maryland,MD,Prince George's County
24,35,2015,pctunins,5.1,Maryland,MD,Queen Anne's County
24,35,2016,pctunins,5,Maryland,MD,Queen Anne's County
24,37,2015,pctunins,6.4,Maryland,MD,St. Mary's County
24,37,2016,pctunins,6,Maryland,MD,St. Mary's County
24,39,2015,pctunins,10.6,Maryland,MD,Somerset County
24,39,2016,pctunins,9.1,Maryland,MD,Somerset County
24,41,2015,pctunins,9.7,Maryland,MD,Talbot County
24,41,2016,pctunins,6.9,Maryland,MD,Talbot County
24,43,2015,pctunins,8.4,Maryland,MD,Washington County
24,43,2016,pctunins,7.9,Maryland,MD,Washington County
24,45,2015,pctunins,10,Maryland,MD,Wicomico County
24,45,2016,pctunins,9.1,Maryland,MD,Wicomico County
24,47,2015,pctunins,9.5,Maryland,MD,Worcester County
24,47,2016,pctunins,7.8,Maryland,MD,Worcester County
24,510,2015,pctunins,10.3,Maryland,MD,Baltimore city
24,510,2016,pctunins,9,Maryland,MD,Baltimore city
25,1,2015,pctunins,4.4,Massachusetts,MA,Barnstable County
25,1,2016,pctunins,3.5,Massachusetts,MA,Barnstable County
25,3,2015,pctunins,3.1,Massachusetts,MA,Berkshire County
25,3,2016,pctunins,3,Massachusetts,MA,Berkshire County
25,5,2015,pctunins,3.8,Massachusetts,MA,Bristol County
25,5,2016,pctunins,3.4,Massachusetts,MA,Bristol County
25,7,2015,pctunins,8.1,Massachusetts,MA,Dukes County
25,7,2016,pctunins,7.4,Massachusetts,MA,Dukes County
25,9,2015,pctunins,3.8,Massachusetts,MA,Essex County
25,9,2016,pctunins,3.5,Massachusetts,MA,Essex County
25,11,2015,pctunins,3.4,Massachusetts,MA,Franklin County
25,11,2016,pctunins,2.8,Massachusetts,MA,Franklin County
25,13,2015,pctunins,3.9,Massachusetts,MA,Hampden County
25,13,2016,pctunins,3.5,Massachusetts,MA,Hampden County
25,15,2015,pctunins,3.2,Massachusetts,MA,Hampshire County
25,15,2016,pctunins,2.9,Massachusetts,MA,Hampshire County
25,17,2015,pctunins,3.3,Massachusetts,MA,Middlesex County
25,17,2016,pctunins,2.9,Massachusetts,MA,Middlesex County
25,19,2015,pctunins,7.5,Massachusetts,MA,Nantucket County
25,19,2016,pctunins,5.7,Massachusetts,MA,Nantucket County
25,21,2015,pctunins,2.2,Massachusetts,MA,Norfolk County
25,21,2016,pctunins,2.1,Massachusetts,MA,Norfolk County
25,23,2015,pctunins,3.3,Massachusetts,MA,Plymouth County
25,23,2016,pctunins,2.9,Massachusetts,MA,Plymouth County
25,25,2015,pctunins,5,Massachusetts,MA,Suffolk County
25,25,2016,pctunins,4.4,Massachusetts,MA,Suffolk County
25,27,2015,pctunins,3.2,Massachusetts,MA,Worcester County
25,27,2016,pctunins,3,Massachusetts,MA,Worcester County
26,1,2015,pctunins,10.5,Michigan,MI,Alcona County
26,1,2016,pctunins,8.8,Michigan,MI,Alcona County
26,3,2015,pctunins,12,Michigan,MI,Alger County
26,3,2016,pctunins,10.1,Michigan,MI,Alger County
26,5,2015,pctunins,8.7,Michigan,MI,Allegan County
26,5,2016,pctunins,7.7,Michigan,MI,Allegan County
26,7,2015,pctunins,11.9,Michigan,MI,Alpena County
26,7,2016,pctunins,9.9,Michigan,MI,Alpena County
26,9,2015,pctunins,11.3,Michigan,MI,Antrim County
26,9,2016,pctunins,9.3,Michigan,MI,Antrim County
26,11,2015,pctunins,10.5,Michigan,MI,Arenac County
26,11,2016,pctunins,9.4,Michigan,MI,Arenac County
26,13,2015,pctunins,8.4,Michigan,MI,Baraga County
26,13,2016,pctunins,7.6,Michigan,MI,Baraga County
26,15,2015,pctunins,7.8,Michigan,MI,Barry County
26,15,2016,pctunins,6.5,Michigan,MI,Barry County
26,17,2015,pctunins,8.6,Michigan,MI,Bay County
26,17,2016,pctunins,7.4,Michigan,MI,Bay County
26,19,2015,pctunins,12,Michigan,MI,Benzie County
26,19,2016,pctunins,10.8,Michigan,MI,Benzie County
26,21,2015,pctunins,11.3,Michigan,MI,Berrien County
26,21,2016,pctunins,10.1,Michigan,MI,Berrien County
26,23,2015,pctunins,11.7,Michigan,MI,Branch County
26,23,2016,pctunins,11.9,Michigan,MI,Branch County
26,25,2015,pctunins,10,Michigan,MI,Calhoun County
26,25,2016,pctunins,8.3,Michigan,MI,Calhoun County
26,27,2015,pctunins,11.2,Michigan,MI,Cass County
26,27,2016,pctunins,10,Michigan,MI,Cass County
26,29,2015,pctunins,9.9,Michigan,MI,Charlevoix County
26,29,2016,pctunins,8.7,Michigan,MI,Charlevoix County
26,31,2015,pctunins,13.2,Michigan,MI,Cheboygan County
26,31,2016,pctunins,11.9,Michigan,MI,Cheboygan County
26,33,2015,pctunins,11.8,Michigan,MI,Chippewa County
26,33,2016,pctunins,10.2,Michigan,MI,Chippewa County
26,35,2015,pctunins,14.3,Michigan,MI,Clare County
26,35,2016,pctunins,13.2,Michigan,MI,Clare County
26,37,2015,pctunins,7,Michigan,MI,Clinton County
26,37,2016,pctunins,5.4,Michigan,MI,Clinton County
26,39,2015,pctunins,8.8,Michigan,MI,Crawford County
26,39,2016,pctunins,8,Michigan,MI,Crawford County
26,41,2015,pctunins,11,Michigan,MI,Delta County
26,41,2016,pctunins,9.5,Michigan,MI,Delta County
26,43,2015,pctunins,8.7,Michigan,MI,Dickinson County
26,43,2016,pctunins,7.8,Michigan,MI,Dickinson County
26,45,2015,pctunins,8,Michigan,MI,Eaton County
26,45,2016,pctunins,6.9,Michigan,MI,Eaton County
26,47,2015,pctunins,10.3,Michigan,MI,Emmet County
26,47,2016,pctunins,9.5,Michigan,MI,Emmet County
26,49,2015,pctunins,8.5,Michigan,MI,Genesee County
26,49,2016,pctunins,7.5,Michigan,MI,Genesee County
26,51,2015,pctunins,13.1,Michigan,MI,Gladwin County
26,51,2016,pctunins,12.5,Michigan,MI,Gladwin County
26,53,2015,pctunins,13.2,Michigan,MI,Gogebic County
26,53,2016,pctunins,11.4,Michigan,MI,Gogebic County
26,55,2015,pctunins,9.8,Michigan,MI,Grand Traverse County
26,55,2016,pctunins,8.5,Michigan,MI,Grand Traverse County
26,57,2015,pctunins,9.4,Michigan,MI,Gratiot County
26,57,2016,pctunins,8.2,Michigan,MI,Gratiot County
26,59,2015,pctunins,12.8,Michigan,MI,Hillsdale County
26,59,2016,pctunins,10.7,Michigan,MI,Hillsdale County
26,61,2015,pctunins,9.5,Michigan,MI,Houghton County
26,61,2016,pctunins,8.9,Michigan,MI,Houghton County
26,63,2015,pctunins,9.7,Michigan,MI,Huron County
26,63,2016,pctunins,8.6,Michigan,MI,Huron County
26,65,2015,pctunins,8.4,Michigan,MI,Ingham County
26,65,2016,pctunins,7.8,Michigan,MI,Ingham County
26,67,2015,pctunins,8.9,Michigan,MI,Ionia County
26,67,2016,pctunins,8,Michigan,MI,Ionia County
26,69,2015,pctunins,11.3,Michigan,MI,Iosco County
26,69,2016,pctunins,10.4,Michigan,MI,Iosco County
26,71,2015,pctunins,10.3,Michigan,MI,Iron County
26,71,2016,pctunins,9.2,Michigan,MI,Iron County
26,73,2015,pctunins,11.4,Michigan,MI,Isabella County
26,73,2016,pctunins,10.5,Michigan,MI,Isabella County
26,75,2015,pctunins,9.5,Michigan,MI,Jackson County
26,75,2016,pctunins,8.5,Michigan,MI,Jackson County
26,77,2015,pctunins,8.7,Michigan,MI,Kalamazoo County
26,77,2016,pctunins,7.7,Michigan,MI,Kalamazoo County
26,79,2015,pctunins,13.3,Michigan,MI,Kalkaska County
26,79,2016,pctunins,11.2,Michigan,MI,Kalkaska County
26,81,2015,pctunins,9.4,Michigan,MI,Kent County
26,81,2016,pctunins,8.5,Michigan,MI,Kent County
26,83,2015,pctunins,9.7,Michigan,MI,Keweenaw County
26,83,2016,pctunins,10.7,Michigan,MI,Keweenaw County
26,85,2015,pctunins,12,Michigan,MI,Lake County
26,85,2016,pctunins,11.4,Michigan,MI,Lake County
26,87,2015,pctunins,9.5,Michigan,MI,Lapeer County
26,87,2016,pctunins,8.3,Michigan,MI,Lapeer County
26,89,2015,pctunins,8.9,Michigan,MI,Leelanau County
26,89,2016,pctunins,7.9,Michigan,MI,Leelanau County
26,91,2015,pctunins,9,Michigan,MI,Lenawee County
26,91,2016,pctunins,8.5,Michigan,MI,Lenawee County
26,93,2015,pctunins,6.7,Michigan,MI,Livingston County
26,93,2016,pctunins,5.4,Michigan,MI,Livingston County
26,95,2015,pctunins,10.4,Michigan,MI,Luce County
26,95,2016,pctunins,9.8,Michigan,MI,Luce County
26,97,2015,pctunins,14.5,Michigan,MI,Mackinac County
26,97,2016,pctunins,14,Michigan,MI,Mackinac County
26,99,2015,pctunins,9.3,Michigan,MI,Macomb County
26,99,2016,pctunins,8,Michigan,MI,Macomb County
26,101,2015,pctunins,11.3,Michigan,MI,Manistee County
26,101,2016,pctunins,9.5,Michigan,MI,Manistee County
26,103,2015,pctunins,10.6,Michigan,MI,Marquette County
26,103,2016,pctunins,8.1,Michigan,MI,Marquette County
26,105,2015,pctunins,11.6,Michigan,MI,Mason County
26,105,2016,pctunins,9.9,Michigan,MI,Mason County
26,107,2015,pctunins,11.3,Michigan,MI,Mecosta County
26,107,2016,pctunins,8.8,Michigan,MI,Mecosta County
26,109,2015,pctunins,9.7,Michigan,MI,Menominee County
26,109,2016,pctunins,8.4,Michigan,MI,Menominee County
26,111,2015,pctunins,8.1,Michigan,MI,Midland County
26,111,2016,pctunins,7.3,Michigan,MI,Midland County
26,113,2015,pctunins,11.8,Michigan,MI,Missaukee County
26,113,2016,pctunins,10.7,Michigan,MI,Missaukee County
26,115,2015,pctunins,7.4,Michigan,MI,Monroe County
26,115,2016,pctunins,6.8,Michigan,MI,Monroe County
26,117,2015,pctunins,11.3,Michigan,MI,Montcalm County
26,117,2016,pctunins,10.3,Michigan,MI,Montcalm County
26,119,2015,pctunins,12.9,Michigan,MI,Montmorency County
26,119,2016,pctunins,10.8,Michigan,MI,Montmorency County
26,121,2015,pctunins,8.8,Michigan,MI,Muskegon County
